,iso3c,country,region,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,income
1248,DMA,Dominica,Latin America & Caribbean,2013,0.2551803118741383,0.08979013837651392,-0.3152213981178133,-0.20546777393988394,0.01793721973094172,0.0
1249,DMA,Dominica,Latin America & Caribbean,2014,0.2906188548007412,0.07145737042219727,-0.31520286473193193,-0.24021459542882337,0.02242152466367713,0.0
1250,DOM,Dominican Republic,Latin America & Caribbean,1990,-0.21003925577691046,-0.18044159634765589,0.07704880099749331,0.3946253154013866,0.42600896860986553,0.0
1251,DOM,Dominican Republic,Latin America & Caribbean,1991,-0.20478022674771443,-0.146264434833004,0.08488003907455523,0.3714019744739228,0.4080717488789237,0.0
1252,DOM,Dominican Republic,Latin America & Caribbean,1992,-0.17916614106206244,-0.11620923970657021,0.09276384357050092,0.34695377379290065,0.3946188340807174,0.0
1253,DOM,Dominican Republic,Latin America & Caribbean,1993,-0.15901529200610962,-0.09060110390252749,0.10064671036537522,0.32132970774846276,0.3856502242152466,0.0
1254,DOM,Dominican Republic,Latin America & Caribbean,1994,-0.15177614897930658,-0.0694029244229635,0.10845660195334166,0.29477474829132067,0.3856502242152466,0.0
1255,DOM,Dominican Republic,Latin America & Caribbean,1995,-0.1350564028177558,-0.052217169147264764,0.11614398565427679,0.26821978883417846,0.3856502242152466,0.0
1256,DOM,Dominican Republic,Latin America & Caribbean,1996,-0.11297762398682047,-0.0380314562749969,0.12368387449257272,0.24293868352073691,0.3901345291479821,0.0
1257,DOM,Dominican Republic,Latin America & Caribbean,1997,-0.08663436989398635,-0.025326329700772594,0.13109502248965701,0.2198133313735577,0.3991031390134529,0.0
1258,DOM,Dominican Republic,Latin America & Caribbean,1998,-0.06385262060101028,-0.012872090064876052,0.13842569367126242,0.19948065946449134,0.4035874439461884,0.0
1259,DOM,Dominican Republic,Latin America & Caribbean,1999,-0.03883920755125095,5.742130630610537e-05,0.14574753943101953,0.18208765096396462,0.4035874439461884,0.0
1260,DOM,Dominican Republic,Latin America & Caribbean,2000,-0.013233433361005102,0.01393570933864862,0.15311163689787524,0.16719335636069677,0.4035874439461884,0.0
1261,DOM,Dominican Republic,Latin America & Caribbean,2001,-0.0024723243189054196,0.028799877030063814,0.160530727774623,0.15411185419269485,0.3991031390134529,0.0
1262,DOM,Dominican Republic,Latin America & Caribbean,2002,0.022791567636276405,0.04422058969031404,0.1679859477220621,0.14166727909654347,0.3946188340807174,0.0
1263,DOM,Dominican Republic,Latin America & Caribbean,2003,0.02371227255614222,0.059796781579951705,0.17545848755987842,0.12892873765953794,0.3901345291479821,0.0
1264,DOM,Dominican Republic,Latin America & Caribbean,2004,0.035553806191554925,0.07549488331990784,0.1829180650593551,0.11540628598025524,0.3856502242152466,0.0
1265,DOM,Dominican Republic,Latin America & Caribbean,2005,0.08855791825421377,0.09120358591640534,0.19034068610484214,0.10100193527841057,0.3901345291479821,0.0
1266,DOM,Dominican Republic,Latin America & Caribbean,2006,0.15438072815949783,0.1068822527526896,0.19771918004108785,0.08566669116386173,0.3901345291479821,0.0
1267,DOM,Dominican Republic,Latin America & Caribbean,2007,0.21269138993716896,0.12241957483497731,0.20505547742912153,0.06993949192817416,0.3946188340807174,0.0
1268,DOM,Dominican Republic,Latin America & Caribbean,2008,0.23701865439325998,0.137704243169512,0.21234500008135937,0.05406530952205974,0.3901345291479821,0.0
1269,DOM,Dominican Republic,Latin America & Caribbean,2009,0.23929341957769812,0.15262671557194799,0.21958438330572172,0.03814213272580295,0.3856502242152466,0.0
1270,DOM,Dominican Republic,Latin America & Caribbean,2010,0.2949114332686517,0.1672223282307888,0.22676860764353238,0.02212096714926138,0.37668161434977576,0.0
1271,DOM,Dominican Republic,Latin America & Caribbean,2011,0.32132514357793857,0.1813833057711038,0.23389276395388828,0.005903824012150601,0.367713004484305,0.0
1272,DOM,Dominican Republic,Latin America & Caribbean,2012,0.3457292137785709,0.19514851800025115,0.24094736490830249,-0.010558291075671772,0.3542600896860987,0.0
1273,DOM,Dominican Republic,Latin America & Caribbean,2013,0.38642800292556206,0.20851973172765717,0.24791790371961195,-0.027265378114205912,0.33632286995515703,0.0
1274,DOM,Dominican Republic,Latin America & Caribbean,2014,0.4509102290064239,0.22156761933030722,0.25478711565632595,-0.04416844271330926,0.3139013452914799,0.0
1275,ECU,Ecuador,Latin America & Caribbean,1990,-0.11703757430333264,-0.10474618015802012,0.24442507754649964,0.40775581195953076,0.4080717488789237,0.0
1276,ECU,Ecuador,Latin America & Caribbean,1991,-0.10002529264207509,-0.06867853255876717,0.2578233365665634,0.3819357683545235,0.3721973094170403,0.0
1277,ECU,Ecuador,Latin America & Caribbean,1992,-0.09302984384283983,-0.03460914641902846,0.2713197232458026,0.3559687415790892,0.33632286995515703,0.0
1278,ECU,Ecuador,Latin America & Caribbean,1993,-0.08587758765867778,-0.0023560403680610406,0.28486288466083765,0.3303936699247937,0.3049327354260089,0.0
1279,ECU,Ecuador,Latin America & Caribbean,1994,-0.07118300722588394,0.028084319212990785,0.29839203571868855,0.30525954778177894,0.27354260089686094,0.0
1280,ECU,Ecuador,Latin America & Caribbean,1995,-0.06321447603364964,0.05689921412316844,0.3118563199259547,0.2804683863697606,0.23766816143497752,0.0
1281,ECU,Ecuador,Latin America & Caribbean,1996,-0.05780034503122052,0.08427415935207673,0.325254634104905,0.2556772249577423,0.20627802690582958,0.0
1282,ECU,Ecuador,Latin America & Caribbean,1997,-0.04263118818027576,0.11032223070290464,0.33857611195488885,0.23054310281472776,0.17937219730941711,0.0
1283,ECU,Ecuador,Latin America & Caribbean,1998,-0.033334092701334556,0.13522894316527245,0.35175334931654,0.20511501433085907,0.1524663677130045,0.0
1284,ECU,Ecuador,Latin America & Caribbean,1999,-0.05415018430205001,0.1589236243621793,0.3647048765144217,0.17978491462727517,0.12556053811659187,0.0
1285,ECU,Ecuador,Latin America & Caribbean,2000,-0.048317641405320993,0.18130203253756055,0.3773861803270867,0.1551897307758262,0.09865470852017942,0.0
1286,ECU,Ecuador,Latin America & Caribbean,2001,-0.03055216822424648,0.2020390747572432,0.38975043085985256,0.13226035618921636,0.0717488789237668,0.0
1287,ECU,Ecuador,Latin America & Caribbean,2002,-0.01447810065764508,0.22098633902952652,0.4018469401572966,0.11158472354915362,0.04484304932735434,0.0
1288,ECU,Ecuador,Latin America & Caribbean,2003,-0.0014600410547667144,0.2380678525491534,0.4138464249732962,0.09340780480634973,0.02242152466367713,0.0
1289,ECU,Ecuador,Latin America & Caribbean,2004,0.039696316779372916,0.2536069414408654,0.4259838621645616,0.07782758874108914,0.0,0.0
1290,ECU,Ecuador,Latin America & Caribbean,2005,0.07279794541478037,0.2677802866471604,0.4384269899050964,0.06445212023223341,-0.02242152466367713,0.0
1291,ECU,Ecuador,Latin America & Caribbean,2006,0.1026768068134975,0.28098188666977364,0.45123808257781745,0.05274246098821682,-0.040358744394618846,0.0
1292,ECU,Ecuador,Latin America & Caribbean,2007,0.11979629296428107,0.2936446098178057,0.4643652908293663,0.04176771759633518,-0.05829596412556049,0.0
1293,ECU,Ecuador,Latin America & Caribbean,2008,0.1569178487514815,0.3061624545929989,0.4777204156001466,0.030743979814311324,-0.07623318385650221,0.0
1294,ECU,Ecuador,Latin America & Caribbean,2009,0.15482286499686673,0.3189682893044445,0.4911631878416576,0.019230298130863934,-0.09417040358744393,0.0
1295,ECU,Ecuador,Latin America & Caribbean,2010,0.173168817240875,0.33238367326746704,0.5045878679683796,0.0069817005952817575,-0.11210762331838564,0.0
1296,ECU,Ecuador,Latin America & Caribbean,2011,0.22431589925321108,0.34662769085075773,0.5179687519391796,-0.006050807182577592,-0.13004484304932737,0.0
1297,ECU,Ecuador,Latin America & Caribbean,2012,0.2635225248422383,0.3615907998699628,0.5313289513275227,-0.019622253252002696,-0.147982062780269,0.0
1298,ECU,Ecuador,Latin America & Caribbean,2013,0.2960258739915344,0.3772023279481009,0.5446674181145644,-0.03353666005242399,-0.16591928251121071,0.0
1299,ECU,Ecuador,Latin America & Caribbean,2014,0.3238425100146303,0.39342693889665925,0.5579940257409975,-0.047696038803557064,-0.17937219730941703,0.0
1300,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1990,-0.18013000471257098,-0.4268320046926477,2.7916176694874,0.5680164621150878,0.8206278026905828,-0.197743795437453
1301,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1991,-0.17465527257320554,-0.39740226010262036,2.8629135640942125,0.5003552093285318,0.757847533632287,-0.197743795437453
1302,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1992,-0.16248542425566637,-0.3673912352118041,2.9308797925143324,0.4330369172729723,0.6995515695067264,-0.197743795437453
1303,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1993,-0.15339695843899356,-0.3354950246646606,2.9963178133693558,0.3694911932583719,0.6412556053811659,-0.197743795437453
1304,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1994,-0.14143363055206665,-0.30156875008834366,3.0605489026277417,0.3123637343524166,0.5829596412556054,-0.197743795437453
1305,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1995,-0.12696983016542074,-0.266624793283296,3.1246258779571026,0.26415325445236526,0.5291479820627802,-0.197743795437453
1306,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1996,-0.11144216162748682,-0.23247590071944654,3.188670971450036,0.2263295852624874,0.48430493273542596,-0.197743795437453
1307,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1997,-0.09375445286685502,-0.20118393899560613,3.2525966459535853,0.19801082776022141,0.4394618834080717,-0.197743795437453
1308,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1998,-0.08230686161604085,-0.1741994586495907,3.317025534979146,0.17807011097229364,0.3991031390134529,-0.197743795437453
1309,EGY,"Egypt, Arab Rep.",Middle East & North Africa,1999,-0.06146859051350242,-0.15184755261558655,3.382678454856175,0.16577251904656926,0.3587443946188342,-0.197743795437453
1310,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2000,-0.03934248190148842,-0.13405578170716145,3.450084158671156,0.1594032483280664,0.3228699551569507,-0.197743795437453
1311,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2001,-0.023419182444712947,-0.11988066969144834,3.519862356514499,0.15661056808995372,0.28699551569506726,-0.197743795437453
1312,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2002,-0.014980652958954859,-0.10783986346096605,3.592052376672314,0.15558168589696478,0.2556053811659193,-0.197743795437453
1313,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2003,-0.0009378637895010013,-0.09648281247791207,3.665905492418549,0.15499375321525682,0.2286995515695067,-0.197743795437453
1314,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2004,0.021013012403731258,-0.08515756406450899,3.740284051718075,0.15474878126454522,0.19730941704035876,-0.197743795437453
1315,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2005,0.04822038157088569,-0.07328460472939417,3.8145305054843104,0.15695352882094993,0.17488789237668162,-0.197743795437453
1316,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2006,0.08830036571960743,-0.060715522480885416,3.8880115193818674,0.1649886088042919,0.147982062780269,-0.197743795437453
1317,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2007,0.13087638593942388,-0.04774184087407954,3.9614303140553946,0.1808137968202641,0.11210762331838572,-0.197743795437453
1318,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2008,0.17291150438299682,-0.03454554127974006,4.037041839946011,0.20447808725900887,0.08071748878923762,-0.197743795437453
1319,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2009,0.19473287219381752,-0.02109482112821608,4.117922473633363,0.2338257269542638,0.04932735426008967,-0.197743795437453
1320,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2010,0.2223602732567767,-0.007320774851944397,4.206096766889444,0.26415325445236526,0.01793721973094172,-0.197743795437453
1321,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2011,0.2339757056263445,0.006661754936462777,4.3024394844960785,0.28963033732637616,-0.00896860986547082,-0.197743795437453
1322,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2012,0.2461175467469221,0.02084746780873064,4.405766861588979,0.3051615590014944,-0.03587443946188336,-0.197743795437453
1323,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2013,0.25612744963168377,0.03509148539202033,4.513492553136624,0.3075622841184684,-0.05829596412556049,-0.197743795437453
1324,EGY,"Egypt, Arab Rep.",Middle East & North Africa,2014,0.26746663451269737,0.04928426550198725,4.62192174112335,0.29604860243502124,-0.08071748878923762,-0.197743795437453
1325,SLV,El Salvador,Latin America & Caribbean,1990,-0.24427356741400294,-0.46747568870231543,-0.029494118545824212,0.44827417260723645,0.33183856502242154,-0.197743795437453
1326,SLV,El Salvador,Latin America & Caribbean,1991,-0.23323672608422183,-0.40637058474324567,-0.025660906883801463,0.422552117782514,0.3004484304932736,-0.197743795437453
1327,SLV,El Salvador,Latin America & Caribbean,1992,-0.21550999936773751,-0.3522991491045826,-0.021768564895395307,0.39614414149579874,0.2645739910313901,-0.197743795437453
1328,SLV,El Salvador,Latin America & Caribbean,1993,-0.19634281627707673,-0.30558647472049094,-0.017924431773835327,0.36856029984566774,0.2286995515695067,-0.197743795437453
1329,SLV,El Salvador,Latin America & Caribbean,1994,-0.17923017599482638,-0.26645341276908724,-0.014274126979617965,0.33935964332083984,0.18834080717488794,-0.197743795437453
1330,SLV,El Salvador,Latin America & Caribbean,1995,-0.1598084849719041,-0.23442469151507664,-0.010924272640447626,0.30780725606918,0.147982062780269,-0.197743795437453
1331,SLV,El Salvador,Latin America & Caribbean,1996,-0.15262456830463844,-0.20837308654539302,-0.00791149425699463,0.2733152054089806,0.10762331838565024,-0.197743795437453
1332,SLV,El Salvador,Latin America & Caribbean,1997,-0.13789152984510827,-0.1860035124171351,-0.005212183825814855,0.2360304745106685,0.0717488789237668,-0.197743795437453
1333,SLV,El Salvador,Latin America & Caribbean,1998,-0.12556488408833782,-0.16541841580799754,-0.0027976035670148757,0.1965899904460939,0.03587443946188344,-0.197743795437453
1334,SLV,El Salvador,Latin America & Caribbean,1999,-0.11198653836896513,-0.1453085909341518,-0.0006141390428664529,0.15558168589696478,0.008968609865470899,-0.197743795437453
1335,SLV,El Salvador,Latin America & Caribbean,2000,-0.0994172843969652,-0.12490724250519586,0.001381288837027278,0.1140834374464123,-0.03139013452914795,-0.197743795437453
1336,SLV,El Salvador,Latin America & Caribbean,2001,-0.08768218122585718,-0.10399705296187813,0.0031961265223507947,0.07322211606771019,-0.06726457399103139,-0.197743795437453
1337,SLV,El Salvador,Latin America & Caribbean,2002,-0.07572754998637954,-0.08283244286138311,0.004826788685478237,0.03407559834398957,-0.09865470852017934,-0.197743795437453
1338,SLV,El Salvador,Latin America & Caribbean,2003,-0.061616491560979425,-0.0617049357588138,0.0062955595165764865,-0.002425222312045363,-0.12556053811659187,-0.197743795437453
1339,SLV,El Salvador,Latin America & Caribbean,2004,-0.045613529207495424,-0.04046611966246739,0.0076281982156651785,-0.03559442443840188,-0.147982062780269,-0.197743795437453
1340,SLV,El Salvador,Latin America & Caribbean,2005,-0.01995963741908139,-0.019009986006869383,0.00884814730952878,-0.06528502486465299,-0.17040358744394613,-0.197743795437453
1341,SLV,El Salvador,Latin America & Caribbean,2006,0.008377017914443329,0.002739438013255856,0.009970630650855556,-0.09149702359079885,-0.18834080717488785,-0.197743795437453
1342,SLV,El Salvador,Latin America & Caribbean,2007,0.036506328207778466,0.02456483483865777,0.011010816933447218,-0.11506332524925904,-0.20179372197309417,-0.197743795437453
1343,SLV,El Salvador,Latin America & Caribbean,2008,0.050599844811574306,0.04631955928705781,0.011991817730768923,-0.13647387374145656,-0.2152466367713004,-0.197743795437453
1344,SLV,El Salvador,Latin America & Caribbean,2009,0.03746115436141081,0.06786049979504859,0.012938840653974791,-0.15582665784767638,-0.2286995515695067,-0.197743795437453
1345,SLV,El Salvador,Latin America & Caribbean,2010,0.0485244561586515,0.08904631160864694,0.01387312187438722,-0.17302368878763388,-0.23766816143497752,-0.197743795437453
1346,SLV,El Salvador,Latin America & Caribbean,2011,0.06825904834260817,0.10973211635499962,0.014805417374883787,-0.18767301144019014,-0.25112107623318386,-0.197743795437453
1347,SLV,El Salvador,Latin America & Caribbean,2012,0.08589424252126414,0.12970236328428647,0.015744497418426213,-0.19982362019548772,-0.2645739910313901,-0.197743795437453
1348,SLV,El Salvador,Latin America & Caribbean,2013,0.10279765038086085,0.14899238858499556,0.01670486879217759,-0.20962249822395343,-0.2780269058295964,-0.197743795437453
1349,SLV,El Salvador,Latin America & Caribbean,2014,0.11793469556769401,0.16756685606863986,0.01770114860107411,-0.21755958942701062,-0.2914798206278027,-0.197743795437453
1350,GNQ,Equatorial Guinea,Sub-Saharan Africa,1990,-0.394747330981702,-1.6119035251381642,-0.2983781908381641,1.220719727591191,1.5919282511210762,0.9466532965655553
1351,GNQ,Equatorial Guinea,Sub-Saharan Africa,1991,-0.39526737730530553,-1.5817387878273923,-0.2976601324530343,1.1925479532593517,1.5560538116591927,0.9466532965655553
1352,GNQ,Equatorial Guinea,Sub-Saharan Africa,1992,-0.3802962046281837,-1.550192405546367,-0.2969044557072762,1.1565860708948825,1.538116591928251,0.9466532965655553
1353,GNQ,Equatorial Guinea,Sub-Saharan Africa,1993,-0.37441305512510487,-1.5181654511017821,-0.2961141391807637,1.1168026260993116,1.515695067264574,0.9466532965655553
1354,GNQ,Equatorial Guinea,Sub-Saharan Africa,1994,-0.36445385099788186,-1.4861614651797255,-0.29529844956643736,1.0757943215501826,1.4798206278026906,0.9466532965655553
1355,GNQ,Equatorial Guinea,Sub-Saharan Africa,1995,-0.35238182543575847,-1.455047951207793,-0.29446361981847763,1.0356189216334732,1.4573991031390134,0.9466532965655553
1356,GNQ,Equatorial Guinea,Sub-Saharan Africa,1996,-0.29607188010028873,-1.4255828704292641,-0.2936079951702879,0.9971093309816027,1.4304932735426008,0.9466532965655553
1357,GNQ,Equatorial Guinea,Sub-Saharan Africa,1997,-0.0856199540991063,-1.3982043915815063,-0.2927258942565534,0.9598735944734327,1.3946188340807175,0.9466532965655553
1358,GNQ,Equatorial Guinea,Sub-Saharan Africa,1998,-0.011250839940611218,-1.3729513844718695,-0.2918161035817699,0.9239117121089636,1.3721973094170403,0.9466532965655553
1359,GNQ,Equatorial Guinea,Sub-Saharan Africa,1999,0.0889970874048325,-1.3497196073442752,-0.29087746480931986,0.8901545773008992,1.3542600896860983,0.9466532965655553
1360,GNQ,Equatorial Guinea,Sub-Saharan Africa,2000,0.17850972994979805,-1.328007286322068,-0.28990948150922435,0.8597780554126552,1.3318385650224214,0.9466532965655553
1361,GNQ,Equatorial Guinea,Sub-Saharan Africa,2001,0.5597229335931504,-1.3071324329672518,-0.2889104989148868,0.8335660566865095,1.295964125560538,0.9466532965655553
1362,GNQ,Equatorial Guinea,Sub-Saharan Africa,2002,0.732852272484466,-1.286158638284645,-0.287881399568492,0.8114695867323192,1.26457399103139,0.9466532965655553
1363,GNQ,Equatorial Guinea,Sub-Saharan Africa,2003,0.8788408591400387,-1.2641848294675544,-0.28682742356426244,0.7930476960388038,1.2331838565022422,0.9466532965655553
1364,GNQ,Equatorial Guinea,Sub-Saharan Africa,2004,1.370255644635308,-1.2405625874570674,-0.28575574155744976,0.7780554126552509,1.1973094170403584,0.9466532965655553
1365,GNQ,Equatorial Guinea,Sub-Saharan Africa,2005,1.6729839067848973,-1.2145710540078298,-0.2846710420534109,0.7657578207295265,1.1524663677130043,0.9466532965655553
1366,GNQ,Equatorial Guinea,Sub-Saharan Africa,2006,1.8336225059053772,-1.185450501067152,-0.28357602783758684,0.7553220156292104,1.1031390134529149,0.9466532965655553
1367,GNQ,Equatorial Guinea,Sub-Saharan Africa,2007,2.1011436383113846,-1.153596693946209,-0.28246843739562905,0.7456211263810294,1.053811659192825,0.9466532965655553
1368,GNQ,Equatorial Guinea,Sub-Saharan Africa,2008,2.3229937964319234,-1.1195502763289984,-0.28134181713781087,0.7356752651821368,1.0179372197309415,0.9466532965655553
1369,GNQ,Equatorial Guinea,Sub-Saharan Africa,2009,2.1390326659638874,-1.0839914698441007,-0.280187231324511,0.724700521790255,0.9865470852017937,0.9466532965655553
1370,GNQ,Equatorial Guinea,Sub-Saharan Africa,2010,1.996389063604305,-1.0482206462282178,-0.2789982815248895,0.7123049410842458,0.9551569506726456,0.9466532965655553
1371,GNQ,Equatorial Guinea,Sub-Saharan Africa,2011,2.020828569726547,-1.0137519611584624,-0.2777733129723497,0.6982925455035398,0.9237668161434978,0.9466532965655553
1372,GNQ,Equatorial Guinea,Sub-Saharan Africa,2012,2.1320801574163952,-0.9816295990049373,-0.2765150836112192,0.6830062957791333,0.8968609865470851,0.9466532965655553
1373,GNQ,Equatorial Guinea,Sub-Saharan Africa,2013,1.9322653194179062,-0.9526132878203237,-0.2752269581335777,0.666691163861738,0.865470852017937,0.9466532965655553
1374,GNQ,Equatorial Guinea,Sub-Saharan Africa,2014,1.8946521094400015,-0.926809036170125,-0.273914011156988,0.649298155361211,0.8340807174887893,0.9466532965655553
1375,ERI,Eritrea,Sub-Saharan Africa,1990,-0.27223764265577777,-1.6085412868026427,-0.14604479067064657,1.0395384728448593,0.8295964125560538,-0.24108799197793934
1376,ERI,Eritrea,Sub-Saharan Africa,1991,-0.27223764265577777,-1.5518549732151756,-0.1448555099177057,0.996570392690037,0.7937219730941701,-0.24108799197793934
1377,ERI,Eritrea,Sub-Saharan Africa,1992,-0.3902945642607913,-1.492341764547912,-0.14485699920764258,0.9506136547365326,0.7668161434977578,-0.24108799197793934
1378,ERI,Eritrea,Sub-Saharan Africa,1993,-0.3820132204404832,-1.4307949582326258,-0.1453978872491684,0.9037260233703243,0.7443946188340808,-0.24108799197793934
1379,ERI,Eritrea,Sub-Saharan Africa,1994,-0.36804013165963056,-1.3683771148708865,-0.14556005437563035,0.8580142573675316,0.7174887892376681,-0.24108799197793934
1380,ERI,Eritrea,Sub-Saharan Africa,1995,-0.3648074221813299,-1.3065670539512924,-0.14466515660021584,0.8164180201366944,0.6860986547085202,-0.24108799197793934
1381,ERI,Eritrea,Sub-Saharan Africa,1996,-0.357308085010466,-1.2468824647698191,-0.14254137399131633,0.7817789863060679,0.6457399103139013,-0.24108799197793934
1382,ERI,Eritrea,Sub-Saharan Africa,1997,-0.3508217571522446,-1.1903021597478403,-0.13934138634690693,0.7554200044094952,0.6053811659192826,-0.24108799197793934
1383,ERI,Eritrea,Sub-Saharan Africa,1998,-0.3503600086541786,-1.1374409885652146,-0.13511538825374964,0.7379290071286839,0.5650224215246636,-0.24108799197793934
1384,ERI,Eritrea,Sub-Saharan Africa,1999,-0.3514342628981431,-1.0887371199592928,-0.130017107528664,0.729305994463634,0.5291479820627802,-0.24108799197793934
1385,ERI,Eritrea,Sub-Saharan Africa,2000,-0.3549002783938234,-1.0443071633521346,-0.12419784499746131,0.729305994463634,0.5022421524663677,-0.24108799197793934
1386,ERI,Eritrea,Sub-Saharan Africa,2001,-0.3484110928981261,-1.003903765424247,-0.11758705244424195,0.7368511305455524,0.47533632286995514,-0.24108799197793934
1387,ERI,Eritrea,Sub-Saharan Africa,2002,-0.34758234882029787,-0.9662318548672074,-0.11022190695854175,0.7491487224712772,0.452914798206278,-0.24108799197793934
1388,ERI,Eritrea,Sub-Saharan Africa,2003,-0.35152830182586814,-0.9300228625139574,-0.10250650254323836,0.7630631292716985,0.43049327354260086,-0.24108799197793934
1389,ERI,Eritrea,Sub-Saharan Africa,2004,-0.35087064353706454,-0.8945170603118077,-0.09497455658460587,0.7761936258298425,0.4035874439461884,-0.24108799197793934
1390,ERI,Eritrea,Sub-Saharan Africa,2005,-0.34846658816559817,-0.858327502862229,-0.08800716182982987,0.7857475319075967,0.3721973094170403,-0.24108799197793934
1391,ERI,Eritrea,Sub-Saharan Africa,2006,-0.3490278937664856,-0.8203587683218125,-0.08176499611543542,0.7893731167781289,0.3497757847533632,-0.24108799197793934
1392,ERI,Eritrea,Sub-Saharan Africa,2007,-0.34745649780289095,-0.7803104990883313,-0.0761465670901674,0.7863844589794469,0.3183856502242152,-0.24108799197793934
1393,ERI,Eritrea,Sub-Saharan Africa,2008,-0.35670013288208224,-0.7382480671104914,-0.07094293289176806,0.7765365865608388,0.29147982062780275,-0.24108799197793934
1394,ERI,Eritrea,Sub-Saharan Africa,2009,-0.35456620713508974,-0.6945354351298234,-0.06581806558336452,0.7595355331814506,0.2690582959641256,-0.24108799197793934
1395,ERI,Eritrea,Sub-Saharan Africa,2010,-0.353430754577557,-0.6501567159959887,-0.06051646920244939,0.7358222483525638,0.242152466367713,-0.24108799197793934
1396,ERI,Eritrea,Sub-Saharan Africa,2011,-0.34593959314538414,-0.6064599853001498,-0.05500587580038992,0.7064256142671665,0.21973094170403587,-0.24108799197793934
1397,ERI,Eritrea,Sub-Saharan Africa,2012,-0.34070913359598903,-0.5647632828732575,0.3764153949555543,0.673550378481664,0.20179372197309425,-0.24108799197793934
1398,ERI,Eritrea,Sub-Saharan Africa,2013,-0.3499615372659247,-0.5261602637493117,0.5938498062130418,0.639156316601749,0.18385650224215244,-0.24108799197793934
1399,ERI,Eritrea,Sub-Saharan Africa,2014,-0.346924644131447,-0.4910166574792596,0.6870112019424754,0.6044192939908382,0.1659192825112108,-0.24108799197793934
1400,EST,Estonia,Europe & Central Asia,1990,1.611128944434403,-0.06995770258236708,-0.2326392230981147,-0.37012812033022224,-0.05829596412556049,0.802256204562547
1401,EST,Estonia,Europe & Central Asia,1991,1.611128944434403,-0.07737830216681707,-0.23307277194641093,-0.45831802258641385,-0.07623318385650221,0.802256204562547
1402,EST,Estonia,Europe & Central Asia,1992,0.998216986872186,-0.11430461914655765,-0.2346295212015591,-0.4877146566718111,-0.10313901345291475,0.802256204562547
1403,EST,Estonia,Europe & Central Asia,1993,0.07610378667926408,-0.18338686765890622,-0.2367786768982724,-0.5661056808995371,-0.13452914798206278,0.802256204562547
1404,EST,Estonia,Europe & Central Asia,1994,0.07610378667926408,-0.2855084524162899,-0.23852246993771734,-0.5906028759707014,-0.17040358744394613,0.802256204562547
1405,EST,Estonia,Europe & Central Asia,1995,-0.015062484838479915,-0.20988900903193083,-0.23994998192167494,-0.6053011930134,-0.2152466367713004,0.802256204562547
1406,EST,Estonia,Europe & Central Asia,1996,0.02541167138230122,-0.06006356980310903,-0.24111052489472237,-0.6053011930134,-0.2600896860986546,0.802256204562547
1407,EST,Estonia,Europe & Central Asia,1997,0.09552970380186421,-0.04575241346167317,-0.24199632145385586,-0.6248989490703315,-0.3049327354260089,0.802256204562547
1408,EST,Estonia,Europe & Central Asia,1998,0.1273786711343925,-0.07843838782173393,-0.24273429219703085,-0.6346978270987972,-0.34080717488789236,0.802256204562547
1409,EST,Estonia,Europe & Central Asia,1999,0.14726137191624242,-0.027377595443049296,-0.24303965179298098,-0.6248989490703315,-0.3721973094170404,0.802256204562547
1410,EST,Estonia,Europe & Central Asia,2000,0.20958209384372603,-0.0017588587824579859,-0.24213697661456265,-0.6053011930134,-0.3946188340807175,0.802256204562547
1411,EST,Estonia,Europe & Central Asia,2001,0.26593842378055843,-0.013243120044097006,-0.2426262359382761,-0.6199995100560987,-0.42152466367713,0.802256204562547
1412,EST,Estonia,Europe & Central Asia,2002,0.3501097312923831,0.03357732971490781,-0.2431097035789016,-0.6053011930134,-0.43946188340807174,0.802256204562547
1413,EST,Estonia,Europe & Central Asia,2003,0.44599528922288045,0.06343640899517894,-0.24358572476984264,-0.6004017539991672,-0.4618834080717489,0.802256204562547
1414,EST,Estonia,Europe & Central Asia,2004,0.5415566165510735,0.10636987801947828,-0.24403637287296992,-0.5612062418853041,-0.4798206278026905,0.802256204562547
